-3.762471415482388171e+00
8.157549590118592375e-01
5.900028208855508938e-01
-1.106958581284852139e+00
-7.108159076060210912e-01
9.829850247196472157e-01
1.208257755959501134e+00
5.760003720314210707e-01
7.071481476558881818e-01
6.088980227254180838e-02
5.217284876853358622e-01
4.695663077448575806e-01
