-6.739475426214588394e-01,3.386656781389722481e-01,5.193433314250025523e-01,-8.157984179120583157e-01,2.426938074320807159e-01,2.036886994047873156e-01,-7.249848174129078782e-01,1.818371993021300703e+00,1.792085305308008247e-01,-3.018965154671205409e-01,2.195252187693647050e-01,-1.464222780903203479e-02
-7.524292542506573200e-01,3.836455941125860858e-01,5.844235937652054735e-01,-9.205275480280762368e-01,2.816004198029108396e-01,2.294351448864539178e-01,-8.042776698389655365e-01,2.077125807167647942e+00,2.079583480711103549e-01,-3.443408699088703617e-01,2.464934958707787060e-01,-1.688891861085412352e-02
-3.325503876004669013e-01,4.695775916089476865e-01,6.486863272824275883e-01,-9.672311346492257211e-01,7.821762481249089349e-01,2.265007897933739855e-01,8.325052109209178930e-01,3.455913395455730175e+00,1.086707230096045362e-01,-5.678762708238731527e-01,-1.364984875698906641e-01,-1.855970189090309225e-02
-3.816743052946999226e-01,5.431877028603623314e-01,7.484767704784766051e-01,-1.114844896593774948e+00,9.040369301970913041e-01,2.615199774286916523e-01,9.897929794084985300e-01,3.997922600152400641e+00,1.285567923105825072e-01,-6.569189125115613148e-01,-1.619902148418592147e-01,-2.183470434788405135e-02
-4.701750103007223958e-01,6.444504703816411606e-01,8.941942768788115892e-01,-1.328321997928847864e+00,1.062219469037809061e+00,3.123517715349569679e-01,1.161037872507847624e+00,4.713059011359442607e+00,1.457110176658001077e-01,-7.756812420717397183e-01,-1.886377388275061184e-01,-2.513554222238955499e-02
-6.630509685186558588e-01,8.047206526591572651e-01,1.145372684222876636e+00,-1.692274894816024666e+00,1.287947358163701983e+00,3.987089905925986777e-01,1.318512899208201805e+00,5.769893352641608075e+00,1.442452751610232287e-01,-9.542265299956511626e-01,-2.106947795547608193e-01,-2.701608507076804638e-02
