-4.040360661579664558e+00
-4.103894601060693592e-01
-1.733959537766538217e+00
-1.007613591099802086e+00
-1.053048559546919449e+00
2.639085518094728133e-01
-2.308837691659660241e+00
-4.202107438664946515e-01
-2.356227236056010199e-01
1.211706009045656174e+00
-7.148864319862763272e-02
-3.720056595872965888e-01
