-6.739475422752774225e-01
3.386656780287796153e-01
5.193433314353739227e-01
-8.157984178944520659e-01
2.426938077257431159e-01
2.036886992829679000e-01
-7.249848195527527350e-01
1.818371990635202939e+00
1.792085293682935954e-01
-3.018965150714100210e-01
2.195252191508108852e-01
-1.464222772815996013e-02
