1.011035057610151888e+00,0.000000000000000000e+00,-1.731500158264523692e-01,0.000000000000000000e+00,-7.801412856838182974e-02,0.000000000000000000e+00,3.059072086231479304e+00,1.363209657000000075e+00
1.011748715462924553e+00,0.000000000000000000e+00,-1.738376407762123321e-01,0.000000000000000000e+00,-7.973809353747686457e-02,0.000000000000000000e+00,3.058126934019152809e+00,1.373209657000000083e+00
1.012468847948985395e+00,0.000000000000000000e+00,-1.745125693975643211e-01,0.000000000000000000e+00,-8.146502776918836120e-02,0.000000000000000000e+00,3.057196409556664385e+00,1.383209657000000092e+00
1.013194866585603870e+00,0.000000000000000000e+00,-1.751749210410228352e-01,0.000000000000000000e+00,-8.319342991914868701e-02,0.000000000000000000e+00,3.056280327940419372e+00,1.393209657000000101e+00
1.013926202597253301e+00,0.000000000000000000e+00,-1.758248356889954844e-01,0.000000000000000000e+00,-8.492186806087696771e-02,0.000000000000000000e+00,3.055378498524202513e+00,1.403209657000000110e+00
1.014662304178273189e+00,0.000000000000000000e+00,-1.764624706496836781e-01,0.000000000000000000e+00,-8.664898045799630799e-02,0.000000000000000000e+00,3.054490727016809792e+00,1.413209657000000119e+00
1.015402641023850805e+00,0.000000000000000000e+00,-1.770879987051281190e-01,0.000000000000000000e+00,-8.837348112246436183e-02,0.000000000000000000e+00,3.053616815887670644e+00,1.423209657000000128e+00
1.016146705650706528e+00,0.000000000000000000e+00,-1.777016057459850640e-01,0.000000000000000000e+00,-9.009416184621241164e-02,0.000000000000000000e+00,3.052756565421154367e+00,1.433209657000000137e+00
1.016894014695402193e+00,0.000000000000000000e+00,-1.783034885833979788e-01,0.000000000000000000e+00,-9.180989348649777615e-02,0.000000000000000000e+00,3.051909774613758675e+00,1.443209657000000146e+00
1.017644109810502462e+00,0.000000000000000000e+00,-1.788938528717422538e-01,0.000000000000000000e+00,-9.351962625241357074e-02,0.000000000000000000e+00,3.051076242016431017e+00,1.453209657000000155e+00
1.018396558196142276e+00,0.000000000000000000e+00,-1.794729111612162753e-01,0.000000000000000000e+00,-9.522238911633629233e-02,0.000000000000000000e+00,3.050255766514486488e+00,1.463209657000000163e+00
1.019150952806996857e+00,0.000000000000000000e+00,-1.800408810936704462e-01,0.000000000000000000e+00,-9.691728847560990290e-02,0.000000000000000000e+00,3.049448148039943352e+00,1.473209657000000172e+00
1.019906912277152244e+00,0.000000000000000000e+00,-1.805979837495920726e-01,0.000000000000000000e+00,-9.860350618735914952e-02,0.000000000000000000e+00,3.048653188213853227e+00,1.483209657000000181e+00
1.020664080603095103e+00,0.000000000000000000e+00,-1.811444421496911927e-01,0.000000000000000000e+00,-1.002802970930871812e-01,0.000000000000000000e+00,3.047870690918004222e+00,1.493209657000000190e+00
1.021422126624608406e+00,0.000000000000000000e+00,-1.816804799108520108e-01,0.000000000000000000e+00,-1.019469861415490397e-01,0.000000000000000000e+00,3.047100462797037501e+00,1.503209657000000199e+00
1.022180743340208142e+00,0.000000000000000000e+00,-1.822063200528404314e-01,0.000000000000000000e+00,-1.036029652089519720e-01,0.000000000000000000e+00,3.046342313693472637e+00,1.513209657000000208e+00
1.022939647091792859e+00,0.000000000000000000e+00,-1.827221839501192158e-01,0.000000000000000000e+00,-1.052476897046574073e-01,0.000000000000000000e+00,3.045596057018943092e+00,1.523209657000000217e+00
1.023698576648481628e+00,0.000000000000000000e+00,-1.832282904210317809e-01,0.000000000000000000e+00,-1.068806750398081651e-01,0.000000000000000000e+00,3.044861510065736798e+00,1.533209657000000226e+00
1.024457292217560545e+00,0.000000000000000000e+00,-1.837248549455244573e-01,0.000000000000000000e+00,-1.085014930255827070e-01,0.000000000000000000e+00,3.044138494263206596e+00,1.543209657000000234e+00
1.025215574405999641e+00,0.000000000000000000e+00,-1.842120890017863999e-01,0.000000000000000000e+00,-1.101097682573892317e-01,0.000000000000000000e+00,3.043426835383773010e+00,1.553209657000000243e+00
1.025973223153200609e+00,0.000000000000000000e+00,-1.846901995117354589e-01,0.000000000000000000e+00,-1.117051745317926281e-01,0.000000000000000000e+00,3.042726363703393666e+00,1.563209657000000252e+00
