2.218982172892276061e+00,5.173136612596017370e-03,-2.948078172931236968e-50,1.045588036231875038e-02,1.002278811740009434e+00,1.156157021985248749e-51,4.440437358376246202e+00
2.218982172999227842e+00,5.173136681688598852e-03,7.904485899225328788e-59,1.045588046587574496e-02,1.002278811747927767e+00,-1.927380327622880695e-59,4.515237357763298931e+00
2.218982173048143380e+00,5.173136688179048523e-03,5.601698558645005350e-66,1.045588048979963908e-02,1.002278811747642884e+00,-6.378015588332032604e-67,4.590037358666506861e+00
2.218982171151668403e+00,5.173136212965377158e-03,-1.474227050455903989e-71,1.045587941169467093e-02,1.002278811574322859e+00,1.338764368684204702e-72,4.664837452311767940e+00
2.218982172608847669e+00,5.173136799242182907e-03,-3.535790796702356412e-77,1.045588038836432754e-02,1.002278811888853038e+00,2.277891293753560311e-78,4.739637263934564970e+00
2.218982173042091333e+00,5.173136687350727604e-03,-6.492845045777360504e-85,1.045588048681475937e-02,1.002278811747672860e+00,-8.971577231091659727e-86,4.814437358553274038e+00
2.218982173031538441e+00,5.173136854937024874e-03,7.916425122992547790e-91,1.045588059532646941e-02,1.002278811886230692e+00,-5.099080434255372649e-92,4.889237270298566251e+00
2.218982173046770701e+00,5.173136688940292022e-03,2.388572523369786381e-100,1.045588048970412000e-02,1.002278811748566811e+00,-7.119289889789742424e-102,4.964037357986220478e+00
2.218982173089484089e+00,5.173136732517002838e-03,-5.146613713196846479e-108,1.045588053610299606e-02,1.002278811779429679e+00,3.134254633041342828e-109,5.038837338188558057e+00
2.218982173041709860e+00,5.173136687046376442e-03,3.324971203848676067e-129,1.045588048638355395e-02,1.002278811747655318e+00,-1.287336220718070248e-129,5.113637358540282563e+00
2.218982172971863953e+00,5.173136677726394156e-03,8.387106009805724015e-140,1.045588045220997159e-02,1.002278811747968623e+00,-5.110996499054339528e-141,5.188437358177299785e+00
2.218982174557780240e+00,5.173136011615699775e-03,-8.645606495349117644e-153,1.045588063794611854e-02,1.002278811021778848e+00,6.984143838752470055e-154,5.338037793505506556e+00
2.218982173042962192e+00,5.173136687446787049e-03,-8.513377378152323954e-175,1.045588048715043010e-02,1.002278811747855602e+00,5.195417154244205320e-176,5.562437358420448064e+00
2.218982166846012127e+00,5.173135077960904805e-03,7.167090710164551179e-188,1.045587692833665171e-02,1.002278811134562408e+00,-4.389180030242097296e-189,5.637237717128933845e+00
2.218982172508793926e+00,5.173136562748694052e-03,2.628154615558301669e-202,1.045588018983803665e-02,1.002278811706452277e+00,-1.793461901419380627e-203,5.712037382824618703e+00
2.218982173113114520e+00,5.173136702401311647e-03,-1.946431596052290145e-215,1.045588052526878753e-02,1.002278811752049803e+00,1.372434363931938787e-216,5.786837355920246395e+00
2.218982173062635788e+00,5.173136691349428280e-03,-7.127966840709135170e-231,1.045588049768173856e-02,1.002278811748692045e+00,4.600446474033213662e-232,5.861637357918411340e+00
2.218982175893990050e+00,5.173137224217715970e-03,-1.760908075672472454e-243,1.045588198751886029e-02,1.002278811862993724e+00,1.125481754676523144e-244,5.936437285661467556e+00
2.218983729066713373e+00,5.173413165515443335e-03,1.452684611978603069e-248,1.045668824794078466e-02,1.002278861155298628e+00,-1.483220280458563896e-249,6.011203718070812663e+00
2.218984369119186617e+00,5.173518260645380493e-03,-1.574821156472659945e-260,1.045701470645394107e-02,1.002278874407548814e+00,1.453850936242018289e-261,6.085993256268543483e+00
2.218985018085623651e+00,5.173619861337248882e-03,-7.127961429150777826e-266,1.045734238096872153e-02,1.002278883781264618e+00,4.604135149777812833e-267,6.160782875550139259e+00
2.218985298179385168e+00,5.173659581424284309e-03,-1.130934969897120358e-272,1.045748103035356626e-02,1.002278884441901052e+00,1.053281485259486563e-273,6.235577707735169284e+00
2.218986038758582247e+00,5.173778843182335122e-03,3.219293059292947280e-277,1.045785719604167691e-02,1.002278897856488271e+00,-2.106743368691578687e-278,6.310361313935258565e+00
2.218986688879447833e+00,5.173881357970371193e-03,2.817076112355078500e-282,1.045818597498115836e-02,1.002278907839187383e+00,7.655332345360489590e-283,6.385117862056762128e+00
2.218987298841669453e+00,5.173977259278588793e-03,-1.116250082316558198e-283,1.045849420241581375e-02,1.002278916990247515e+00,7.067635734708115533e-285,6.459937504524770446e+00
2.218987891425510117e+00,5.174082131688235824e-03,1.647075310878290215e-287,1.045880159896097651e-02,1.002278935445558794e+00,-9.699571912204920908e-289,6.534657236679925596e+00
2.218988489446557910e+00,5.174190247947724371e-03,-1.447490268859659401e-291,1.045911334114842973e-02,1.002278955941931393e+00,6.750500821455419630e-293,6.609381071237953265e+00
2.218989085677894213e+00,5.174308662334954102e-03,9.150958732364892505e-295,1.045943132191367968e-02,1.002278985070617301e+00,-1.098205666326194416e-295,6.684060518317727073e+00
2.218989940440439845e+00,5.174490678130179086e-03,-1.194735711572730381e-296,1.045989545332510172e-02,1.002279036863768624e+00,6.576211615269661361e-298,6.758643864197531492e+00
2.218990557541417274e+00,5.174660174734998369e-03,5.297436356713468610e-301,1.046025625256969543e-02,1.002279105429053407e+00,-3.721911743599743347e-302,6.833116798736430297e+00
2.218991108323444816e+00,5.174970884223749866e-03,-8.520429212190182814e-304,1.046068590285454541e-02,1.002279297119447410e+00,5.663647172027348896e-305,6.906985911143184609e+00
