1.673479624868810411e+00,-1.694626329683541544e+00,-1.640527631566197853e+00,5.699209900922083127e-01,2.128133004208938583e-01,7.473764334851621394e-01,1.299731618816157397e+00
1.694310372673131893e+00,-1.712422259814961878e+00,-1.629027228199374289e+00,5.759059520714817637e-01,2.073130068174072194e-01,7.478298547910366967e-01,1.314448482386615158e+00
1.713532486927035858e+00,-1.728710712097571989e+00,-1.617505032485726746e+00,5.813839330831662711e-01,2.023464034242314358e-01,7.482820501235740718e-01,1.329069613487544377e+00
1.731280027449733971e+00,-1.743597424604989898e+00,-1.605953775222522362e+00,5.863904940008637379e-01,1.978825098961494722e-01,7.487386189596677566e-01,1.343595913176784729e+00
1.747669426549597782e+00,-1.757174512493091312e+00,-1.594366754546274301e+00,5.909566141241382464e-01,1.938935484635089246e-01,7.492043683666920195e-01,1.358027617710067414e+00
1.762802252017891647e+00,-1.769522634403845940e+00,-1.582737747692084307e+00,5.951094198271983382e-01,1.903544640385789743e-01,7.496834301886140528e-01,1.372364353968542838e+00
1.776767447849529669e+00,-1.780712736643685012e+00,-1.571060907217105784e+00,5.988727711024209865e-01,1.872425348697945025e-01,7.501793687869328098e-01,1.386605178489461743e+00
1.789643226438000001e+00,-1.790807566317452082e+00,-1.559330716736758937e+00,6.022677704793071296e-01,1.845370257501225686e-01,7.506952467830518838e-01,1.400748606896155879e+00
1.801498587908118232e+00,-1.799862848775128032e+00,-1.547541892601592473e+00,6.053131589916088684e-01,1.822189218117601928e-01,7.512337063493939038e-01,1.414792629045538375e+00
1.812394636116963387e+00,-1.807928348870012636e+00,-1.535689348586219971e+00,6.080256730848019320e-01,1.802706818640980313e-01,7.517970123395941728e-01,1.428734717662433651e+00
1.822385657235803258e+00,-1.815048721072836546e+00,-1.523768132198037417e+00,6.104203305428875792e-01,1.786760439832964231e-01,7.523871023542096914e-01,1.442571826547940139e+00
1.831520040097834423e+00,-1.821264243835330809e+00,-1.511773377598720103e+00,6.125106774451505309e-01,1.774198573523713129e-01,7.530056237857211121e-01,1.456300381306601999e+00
1.839841056286857013e+00,-1.826611441439145889e+00,-1.499700260712414801e+00,6.143089972897988194e-01,1.764879416316733896e-01,7.536539656575854673e-01,1.469916262295961618e+00
1.847387525568596978e+00,-1.831123614107095454e+00,-1.487543957677759154e+00,6.158264893007027174e-01,1.758669692916490224e-01,7.543332855076266830e-01,1.483414780118617493e+00
1.854194386446927911e+00,-1.834831292241702494e+00,-1.475299606860152712e+00,6.170734211806400138e-01,1.755443674167414536e-01,7.550445318609618761e-01,1.496790643598874260e+00
1.860293186793406495e+00,-1.837762625566266905e+00,-1.462962273313539230e+00,6.180592599850671665e-01,1.755082366759569967e-01,7.557884633543542341e-01,1.510037920084916996e+00
1.865712509331338476e+00,-1.839943720221145496e+00,-1.450526917377528813e+00,6.187927854855143073e-01,1.757472843009905417e-01,7.565656641189925091e-01,1.523149987833118724e+00
